wavelength,irradiance
2334,0.065710000000
2336,0.065360000000
2338,0.064960000000
2340,0.065200000000
2342,0.065390000000
2344,0.065090000000
2346,0.064860000000
2348,0.064720000000
2350,0.064530000000
2352,0.062890000000
2354,0.062390000000
2356,0.062820000000
2358,0.062660000000
2360,0.063080000000
2362,0.063050000000
2364,0.062950000000
2366,0.062840000000
2368,0.062630000000
2370,0.062110000000
2372,0.062070000000
2374,0.060660000000
2376,0.061640000000
2378,0.061920000000
2380,0.061720000000
2382,0.060980000000
2384,0.058850000000
2386,0.059080000000
2388,0.060040000000
2390,0.060290000000
2392,0.060080000000
2394,0.060030000000
2396,0.059960000000
2398,0.059890000000
2400,0.059440000000
2402,0.059650000000
2404,0.059450000000
2406,0.059190000000
2408,0.059150000000
2410,0.059020000000
2412,0.058940000000
2414,0.057340000000
2416,0.055990000000
2418,0.057480000000
2420,0.057700000000
2422,0.057670000000
2424,0.057260000000
2426,0.057170000000
2428,0.057120000000
2430,0.057120000000
2432,0.057020000000
2434,0.056410000000
2436,0.056180000000
2438,0.055990000000
2440,0.056390000000
2442,0.056170000000
2444,0.056030000000
2446,0.054980000000
2448,0.054570000000
2450,0.054620000000
2452,0.054320000000
2454,0.054550000000
2456,0.053700000000
2458,0.053920000000
2460,0.054570000000
2462,0.054420000000
2464,0.054350000000
2466,0.054050000000
2468,0.053900000000
2470,0.052850000000
2472,0.053300000000
2474,0.053130000000
2476,0.053430000000
2478,0.053030000000
2480,0.051770000000
2482,0.051400000000
2484,0.052190000000
2486,0.051600000000
2488,0.051690000000
2490,0.052250000000
2492,0.051980000000
2494,0.051750000000
2496,0.051520000000
2498,0.051540000000
2500,0.051550000000
2520,0.049840000000
2540,0.048140000000
2560,0.046720000000
2580,0.045500000000
2600,0.044570000000
2620,0.043050000000
2640,0.042110000000
2660,0.040790000000
2680,0.039680000000
2700,0.038670000000
2720,0.037630000000
2740,0.036630000000
2760,0.035460000000
2780,0.034680000000
2800,0.033850000000
2820,0.032970000000
2840,0.032090000000
2860,0.031190000000
2880,0.030320000000
2900,0.029690000000
2920,0.028900000000
2940,0.028170000000
2960,0.027500000000
2980,0.026820000000
3000,0.026120000000
3020,0.025470000000
3040,0.024650000000
3060,0.024220000000
3080,0.023640000000
3100,0.023060000000
3120,0.022460000000
3140,0.021980000000
3160,0.021440000000
3180,0.020960000000
3200,0.020480000000
3220,0.020000000000
3240,0.019510000000
3260,0.019070000000
3280,0.018580000000
3300,0.018020000000
3320,0.017680000000
3340,0.017370000000
3360,0.016970000000
3380,0.016590000000
3400,0.016150000000
3420,0.015840000000
3440,0.015540000000
3460,0.015200000000
3480,0.014860000000
3500,0.014560000000
3520,0.014250000000
3540,0.013930000000
3560,0.013620000000
3580,0.013340000000
3600,0.013070000000
3620,0.012810000000
3640,0.012510000000
3660,0.012220000000
3680,0.011930000000
3700,0.011620000000
3720,0.011450000000
3740,0.011080000000
3760,0.010960000000
3780,0.010780000000
3800,0.010570000000
3820,0.010380000000
3840,0.010190000000
3860,0.009983000000
3880,0.009782000000
3900,0.009599000000
3920,0.009427000000
3940,0.009233000000
3960,0.009032000000
3980,0.008857000000
4000,0.008669000000
4020,0.008557000000
4040,0.008385000000
4060,0.008217000000
4080,0.008054000000
4100,0.007894000000
4120,0.007739000000
4140,0.007587000000
4160,0.007439000000
4180,0.007294000000
4200,0.007153000000
4220,0.007015000000
4240,0.006881000000
4260,0.006749000000
4280,0.006621000000
4300,0.006496000000
4320,0.006374000000
4340,0.006254000000
4360,0.006138000000
4380,0.006024000000
4400,0.005913000000
4420,0.005804000000
4440,0.005698000000
4460,0.005594000000
4480,0.005492000000
4500,0.005393000000
4520,0.005296000000
4540,0.005201000000
4560,0.005108000000
4580,0.005018000000
4600,0.004929000000
4620,0.004842000000
4640,0.004757000000
4660,0.004674000000
4680,0.004593000000
4700,0.004514000000
4720,0.004436000000
4740,0.004360000000
4760,0.004285000000
4780,0.004212000000
4800,0.004141000000
4820,0.004071000000
4840,0.004003000000
4860,0.003936000000
4880,0.003870000000
4900,0.003806000000
4920,0.003743000000
4940,0.003681000000
4960,0.003621000000
4980,0.003562000000
5000,0.003504000000
5050,0.003394000000
5100,0.003267000000
5150,0.003146000000
5200,0.003030000000
5250,0.002920000000
5300,0.002815000000
5350,0.002715000000
5400,0.002619000000
5450,0.002527000000
5500,0.002439000000
5550,0.002355000000
5600,0.002275000000
5650,0.002198000000
5700,0.002124000000
5750,0.002054000000
5800,0.001986000000
5850,0.001921000000
5900,0.001859000000
5950,0.001799000000
6000,0.001742000000
6050,0.001687000000
6100,0.001634000000
6150,0.001583000000
6200,0.001534000000
6250,0.001487000000
6300,0.001442000000
6350,0.001399000000
6400,0.001357000000
6450,0.001317000000
6500,0.001278000000
6550,0.001240000000
6600,0.001204000000
6650,0.001170000000
6700,0.001136000000
6750,0.001104000000
6800,0.001073000000
6850,0.001043000000
6900,0.001014000000
6950,0.000986200000
7000,0.000959200000
7050,0.000933100000
7100,0.000908000000
7150,0.000883600000
7200,0.000860100000
7250,0.000837400000
7300,0.000815400000
7350,0.000794200000
7400,0.000773600000
7450,0.000753700000
7500,0.000734400000
7550,0.000715800000
7600,0.000697700000
7650,0.000680200000
7700,0.000663300000
7750,0.000646900000
7800,0.000631000000
7850,0.000615600000
7900,0.000600600000
7950,0.000586200000
8000,0.000572100000
8050,0.000558500000
8100,0.000545300000
8150,0.000532400000
8200,0.000520000000
8250,0.000507900000
8300,0.000496100000
8350,0.000484700000
8400,0.000473700000
8450,0.000462900000
8500,0.000452500000
8550,0.000442300000
8600,0.000432400000
8650,0.000422800000
8700,0.000413500000
8750,0.000404400000
8800,0.000395600000
8850,0.000387000000
8900,0.000378700000
8950,0.000370600000
9000,0.000362700000
9050,0.000355000000
9100,0.000347500000
9150,0.000340200000
9200,0.000333100000
9250,0.000326200000
9300,0.000319500000
9350,0.000312900000
9400,0.000306500000
9450,0.000300300000
9500,0.000294200000
9550,0.000288300000
9600,0.000282500000
9650,0.000276900000
9700,0.000271400000
9750,0.000266100000
9800,0.000260800000
9850,0.000255800000
9900,0.000250800000
9950,0.000246000000
10000,0.000241200000
11000,0.000163500000
12000,0.000115200000
13000,0.000083400000
14000,0.000061900000
15000,0.000046900000
16000,0.000036100000
17000,0.000028300000
18000,0.000022500000
19000,0.000018100000
20000,0.000014700000
25000,0.000006050000
30000,0.000002930000
35000,0.000001580000
40000,0.000000931000
50000,0.000000383000
60000,0.000000185000
80000,0.000000058800
100000,0.000000024200
120000,0.000000011700
150000,0.000000004810
200000,0.000000001530
250000,0.000000000628
300000,0.000000000295
400000,0.000000000101
1000000,0.000000000003
